SpeciesID	Current_name	Author	FAMCODE	Recent	Remarks	Date_created	Date_modified	html_page	first_name	OK	Status
10310	 was Fenestella binodata wordensis=6367	Elias & Condra, 1957	501	0	ZR1958 =binodata		23/05/2010		was	0	
5471	 was Fenestella binodata=6367	Condra, 1902	501	0	ZR1929 now Minilya 6367		23/05/2010		was	0	
14388	 was Fenestella cavea=8714	Laseron, 1918	501	0	ZR1919		23/05/2010		was	0	
11852	 was Fenestella cavifera	Schulga-Nesterenko, 1939	501	0	ZR1941		23/05/2010		was	0	
11648	 was Fenestella caviferaeformis	Schulga-Nesterenko, 1941	501	0	ZR1945		23/05/2010		was	0	
5411	 was Fenestella cerva=5418	Campbell, 1961	501	0	ZR1961; =Australofenestella malchi		23/05/2010		was	0	
10650	 was Fenestella constans	Schulga-Nesterenko, 1951	501	0	ZR1956, now Rectifenestlla		23/05/2010		was	0	
5414	 was Fenestella crockfordae	Campbell, 1961	501	0	ZR1961, homonym, now Australofenestella macleayensis		23/05/2010		was	0	
10192	 was Fenestella donaica minor	Nikiforova, 1933	501	0	ZR1959; now Alternifenestella?		23/05/2010		was	0	
10680	 was Fenestella donensis=7676	Morozova, 1955	501	0	ZR1956		23/05/2010		was	0	
10634	 was Fenestella dvinensis=7601	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
10621	 was Fenestella erkovae	Schulga-Nesterenko, 1951	501	0	ZR1956 now Exfenestella		23/05/2010		was	0	
8580	 was Fenestella exigua	Ulrich, 1890	501	0	now Exfenestella		23/05/2010		was	0	
10440	 was Fenestella exigua springerensis=7532	Elias, 1957	501	0	ZR1957		23/05/2010		was	0	
12611	 was Fenestella foraminosa&	Deiss, 1932	501	0	ZR1932 now deissi		23/05/2010		was	0	
17077	 was Fenestella foraminosa=7638	Eichwald, 1860	501	0			23/05/2010		was	0	
10602	 was Fenestella geometrica=7671	Nekhoroshev, 1949	501	0	ZR1956		23/05/2010		was	0	
10615	 was Fenestella glabra=7678	Nekhoroshev, 1956	501	0	ZR1956		23/05/2010		was	0	
10622	 was Fenestella gzhelensis	Schulga-Nesterenko, 1951	501	0	ZR1956 now Exfenestella		23/05/2010		was	0	
8804	 was Fenestella ignota=8596	Wass, 1967	501	0	ZR1967; n.n. for Helicopora australis		23/05/2010		was	0	
9528	 was Fenestella iowensis	Elias, 1964	501	0	ZR1964; =Cubifenestella rudis,6615,  ZR1991/2		23/05/2010		was	0	
10664	 was Fenestella ivanovi=8030	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
8508	 was Fenestella limbata=5403	Foerste, 1887	501	0	=F.frutex - Tavener-Smith		23/05/2010		was	0	
10671	 was Fenestella lucinensis	Schulga-Nesterenko, 1951	501	0	ZR1956, now Paucipora		23/05/2010		was	0	
10623	 was Fenestella luzhkiensis=7617	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
10659	 was Fenestella miranda	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
10083	 was Fenestella mirifica=7627	Morozova, 1961	501	0	ZR1960		23/05/2010		was	0	
8482	 was Fenestella multispinosa	Ulrich, 1890	501	0	now Rectifenestella 6701 (Snyder)		23/05/2010		was	0	
11853	 was Fenestella ornata	Schulga-Nesterenko, 1939	501	0	ZR1941		23/05/2010		was	0	
6639	 was Fenestella owenana=6590	Hall, 1857	501	0	ZR1991/92-		23/05/2010		was	0	
12182	 was Fenestella pioneri=7682	Krasnopeeva, 1935	501	0	ZR1936		23/05/2010		was	0	
10633	 was Fenestella praecavifera	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
10624	 was Fenestella praevirgosa	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
10325	 was Fenestella reteporoides=7641	Nekhoroshev, 1953	501	0	ZR1958		23/05/2010		was	0	
12074	 was Fenestella rhomboidea	Nikiforova, 1938	501	0	ZR1938 now 8029		23/05/2010		was	0	
10690	 was Fenestella rotundicellata	Schulga-Nesterenko, 1952	501	0	ZR1956, now Cavernella		23/05/2010		was	0	
9529	 was Fenestella rudiformis	Elias, 1964	501	0	ZR1964; now =Cubifenestella rudis, ZR1991/2		23/05/2010		was	0	
10627	 was Fenestella sarytshevae=7648	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
18112	 was Fenestella schellwieni=7634	Abbass & Gamal, 1971	501	0	ZR1974-007		23/05/2010		was	0	
8503	 was Fenestella spinulosa=8034	Condra, 1902	501	0	now 8034		23/05/2010		was	0	
11786	 was Fenestella stocktonensis	Condra & Elias, 1944	501	0	ZR1944, now 6706, Rectif. tenuissima (Snyder)		23/05/2010		was	0	
10670	 was Fenestella subabundans=7647	Schulga-Nesterenko, 1951	501	0	ZR1956, now Ignotifenestella		23/05/2010		was	0	
10686	 was Fenestella subgrandissima	Schulga-Nesterenko, 1952	501	0	ZR1956 now Flexifenestella		23/05/2010		was	0	
10688	 was Fenestella submicroporata	Schulga-Nesterenko, 1952	501	0	ZR1956, now Rectifenestella tenax (Snyder)		23/05/2010		was	0	
10085	 was Fenestella subpioneri=7619	Morozova, 1961	501	0	ZR1960		23/05/2010		was	0	
10693	 was Fenestella subspecifica, spurious entry?	Schulga-Nesterenko, 1952	501	0	ZR1956;		2/06/2010		was	0	Inadequate information
10635	 was Fenestella supercarbonica	Schulga-Nesterenko, 1951	501	0	ZR1956, now Cavernella		2/06/2010		was	0	Objective synonym
10326	 was Fenestella triangularis=9201	Nekhoroshev, 1953	501	0	ZR1956; ZR1958		23/05/2010		was	0	
10618	 was Fenestella tshechurensis	Schulga-Nesterenko, 1951	501	0	ZR1956 now Exfenestella		23/05/2010		was	0	
10669	 was Fenestella tshernyshinensis=7646	Schulga-Nesterenko, 1951	501	0	ZR1956		23/05/2010		was	0	
7636	 was Fenestella zapaltjubensis	Dunaeva, 1974 (1988?)	501	0	ZR1974-036; ZR1987/88-005; check alternate spelling zapaltj		23/05/2010		was	0	
5416	 was Fenestella? altinodosa	Campbell, 1961	501	0	ZR1961		23/05/2010		was	0	
8893	 was Fenestella? reteporoides=7641	Nekhoroshev, 1953	501	0	ZR1966		23/05/2010		was	0	
10707	 was Fenestralia permiana	Nikiforova, 1936/1940?	504	0	ZR1956; ZR1940 see 9658		23/05/2010		was	0	
10708	 was Fenestralia permiana viatkensis	Nikiforova, 1936/1940?	504	0	ZR1956; ZR1940 see 9660		23/05/2010		was	0	
11666	 was Fenestrellina? scaldisiana	(Kaisin, 1942)	501	0	ZR1945		23/05/2010		was	0	
164	 was Fenestrulina carseola	Hayward, 1988	232	1	misspelling		2/06/2010		was	0	Duplicate
14926	 was Figularia carinata= 12232	Duvergier, 1924	206	0	ZR1924		23/05/2010		was	0	
6748	 was Figularia patagonica=2485	(Waters, 1905)	206	1	see Moyano 1984		23/05/2010		was	0	
17314	 was Fimbriapora lindstroemi=4797?	(Ulrich, 1890)	412	0	ZR2002-Spjeld		23/05/2010		was	0	
10928	 was Fistulipora belgebaschensis=6156	Nekhoroshev, 1948	604	0			23/05/2010		was	0	
3972	 was Fistulipora pseudomonticulosa=12378	Sakagami, 1980	604	0	ZR1980-148, Ernst et al 2007		2/06/2010		was	0	Subjective synonym
8827	 was Fistulipora ramosa&=8215	Sakagami, 1966	604	0	ZR1966		2/06/2010		was	0	Homonym
17891	 was Flabellopora bilamella=3672	(Yang & Lu, 1981)	315	1			23/05/2010		was	0	
12157	 was Flabellopora flabellaris	Levinsen, 1909	315	1	ZR1937 now Bipora		23/05/2010		was	0	
13259	 was Floridina bifoliata&=11253	Voigt, 1930	156	0	ZR1930		23/05/2010		was	0	
14927	 was Floridina variabilis=11257	Voigt, 1924	156	0	ZR1924		23/05/2010		was	0	
6406	 was Floridinella arculifera	Canu & Bassler, 1927	156	1	ZR1928		23/05/2010		was	0	
9425	 was Floridinella reticulata=13137	Udin, 1964	156	0	ZR1965		23/05/2010		was	0	
10858	 was Folkeborgia gregaria=10858	(Heller, 1867)?	148	1	ZR1956		23/05/2010		was	0	
2642	 was Formosocellaria abyssicola	d'Hondt, 1981	178	1	ZR1981-034, now = magnifica?		23/05/2010		was	0	
2851	 was Franzenella radicans	d'Hondt & Hayward, 1981	83	1	ZR1981-038 now 3681		23/05/2010		was	0	
11691	 was Fredericella australiensis browni	Rogick, 1945	652	1	ZR1945		23/05/2010		was	0	
4469	 was Fustiglyphus annulatus	Vyalov, 1971?	0	0	ZR1980, ichnofossil		23/05/2010		was	0	
15047	 was Galeopsis marionensis irregulatum=8953	(Okada, 1923)	290	0	ZR1923		23/05/2010		was	0	
14641	 was Gargantua falunica=13997	Canu & Lecointre, 1927	158	0	ZR1927		23/05/2010		was	0	
13655	 was Gemellipora biavicularia	Canu & Bassler, 1929	219	1	ZR1929		23/05/2010		was	0	
13658	 was Gemelliporella areolata=1714	Canu & Bassler, 1929	219	1	ZR1929		23/05/2010		was	0	
4742	 was Guillea kerguelensis	d'Hondt & Redier, 1977	192	1	=Klugella buski (Hayward)		23/05/2010		was	0	
9886	 was Hagiosynodos tregoubovii=4311	(Gautier, 1952)	241	1	ZR1962		23/05/2010		was	0	
15318	 was Hallopora angularis=4578	(Ulrich, 1893)	555	0	now Tarphophragma, 4578		23/05/2010		was	0	
8549	 was Hallopora dubia	Loeblich, 1942	555	0	ZR1942, now Bimuropora		2/06/2010		was	0	Objective synonym
15442	 was Hallopora goodhuensis=4571	(Ulrich, 1893)	555	0	in Astrova, 1978		23/05/2010		was	0	
15445	 was Hallopora nodulosa=6993	(Nicholson, 1875)	555	0	Astrova 1978, check date 1874?		23/05/2010		was	0	
6231	 was Haswelliporina brevitubulata=1631	(Harmer, 1957)	240	0	ZR1997/98-052		23/05/2010		was	0	
6232	 was Haswelliporina venusta=1630	(Harmer, 1957)	240	0	ZR1997/98-052		23/05/2010		was	0	
9774	 was Hayasakapora matsudae=10095	Sakagami, 1961	571	0	ZR1962		23/05/2010		was	0	
2935	 was Haywardozoon inarmata=1906	(Hayward, 1978)	105	1	(dHondt, 1983) now 1906		23/05/2010		was	0	
18229	 was Helopora elegans=14238	Ulrich, 1893	430	0			23/05/2010		was	0	
12893	 was Helopora irregularis&=17969	Yang & Hu, 1965	430	0	ZR1966 now yangi		2/06/2010		was	0	Homonym
646	 was Hemicyclopora microstoma	(Norman, 1864)	218	1	now Temachia, 1626		23/05/2010		was	0	
7178	 was Hemipachydictya copiosa	Kopaevich, 1970	570	0	ZR1969; ZR1978-056		23/05/2010		was	0	
7179	 was Hemipachydictya reticulata=7762	Kopaevich, 1970	570	0	ZR1969; ZR1978-056		23/05/2010		was	0	
7180	 was Hemipachydictya singularis=7764	Kopaevich, 1970	570	0	singulata?; ZR1969; ZR1978-056		23/05/2010		was	0	
7181	 was Hemipachydictya striatipora=7765	Kopaevich, 1970	570	0	striatopora? ZR1969; ZR1978-056		23/05/2010		was	0	
13265	 was Hemiseptella africana=1275	Canu & Bassler, 1930	148	1	ZR1930		23/05/2010		was	0	
15913	 was Hemiseptella grandicella=1275	Canu & Bassler, 1922	148	0	ZR1922		23/05/2010		was	0	
13851	 was Hemiseptella hexagonalis=1275	Canu & Bassler, 1928	148	1	ZR1928		23/05/2010		was	0	
19763	 was Hemiseptella michaelseni=309	(Canu, 1908)		0			23/05/2010		was	0	
15251	 was Hemitrypa proutana	Ulrich, 1890	501	0	Now H. hemitrypa, see Snyder		23/05/2010		was	0	
13166	 was Herentia latreillae=7996	(David & Pouyet, 1972)	325	0			23/05/2010		was	0	
15390	 was Heterotrypa andrewsi	Nicholson, 1881	553	0	Astrova 1978; =Parvohallopora ramosa		23/05/2010		was	0	
9318	 was Heterotrypa anomala=5678	(Brown, 1965)	553	0	ZR1965 = Heterotrypa trentonensis in Horowitz		23/05/2010		was	0	
10254	 was Heterotrypa clavata=5678	(Fritz, 1957)	553	0	ZR1958; as Dekayella		23/05/2010		was	0	
5663	 was Heterotrypa foerstei=4641	Nickles, 1905	553	0	no entry yet: see Boardman & Utgaard, 1966		23/05/2010		was	0	
15392	 was Heterotrypa gracilis, nomen nudum	(James, 1871)	553	0	Astrova 1978		23/05/2010		was	0	
5670	 was Heterotrypa praenuntia var. echinata	(Ulrich, 1893)	553	0	was Dekayella; no entry yet: see Boardman & Utgaard, 1966		23/05/2010		was	0	
5666	 was Heterotrypa prolifica=5675	Ulrich, 1890	553	0	no entry yet: see Boardman & Utgaard, 1966		23/05/2010		was	0	
15388	 was Heterotrypa stonensis=7863	Coryell, 1921	553	0	not in ZR, in Astrova, 1978		23/05/2010		was	0	
14721	 was Heterotrypa subpulchella parvulipora=7744	Dyer, 1925	553	0	ZR1926, homonym		23/05/2010		was	0	
15401	 was Heterotrypa? barrandi=11615	Nicholson, 1881	553	0	Astrova 1978		23/05/2010		was	0	
15402	 was Heterotrypa? moniliformis=15661	Nicholson, 1881 (should be 1874)	553	0	Astrova 1978		23/05/2010		was	0	
15396	 was Heterotrypa? nodulosa=6993	(Nicholson, 1874)	553	0	Astrova 1978		23/05/2010		was	0	
15395	 was Heterotrypa? onealli=13973	(James, 1875)	553	0	Astrova 1978		23/05/2010		was	0	
15397	 was Heterotrypa? ramosa	(d'Orbigny, 1850)	553	0	Astrova 1978; if this was Monticulipora originally, is now Parvohallopora, 6993		23/05/2010		was	0	
11984	 was Hexagonella petschorica=10243	Schulga-Nesterenko, 1937	605	0	ZR1939		23/05/2010		was	0	
7193	 was Hinganella heintzi	Malecki, 1977	562	0	ZR1978-064		23/05/2010		was	0	
1836	 was Hippaliosina auriculata	Hayward, 1988	243	1	ZR1987/88-070, now=Cosciniopsis lonchaea		23/05/2010		was	0	
12091	 was Hippodiplosia ottomulleriana parva=1334	Marcus, 1938	260	1	ZR1938		23/05/2010		was	0	
10899	 was Hippodiplosia tschukotskaja=10860	(Kluge, 1955)	275	1	ZR1955 typo error		23/05/2010		was	0	
13273	 was Hippomenella parvicapitata	(Canu & Bassler, 1930)	325	1	ZR1930		23/05/2010		was	0	
13855	 was Hippomenella rubra=12312	Canu & Bassler, 1928	325	1	ZR1928		23/05/2010		was	0	
1740	 was Hippomenella spatulata	Harmer, 1957	325	1	ZR1958		23/05/2010		was	0	
13033	 was Hippopodina viriosa=3255	Tilbrook, 1999	258	1	ZR1998/99		23/05/2010		was	0	
3209	 was Hippoporella pusilla=2302	(Smitt, 1873)	262	1			23/05/2010		was	0	
10358	 was Hippoporella? parva	(Androsova, 1958)	262	1	ZR1958; as Hippoponella		23/05/2010		was	0	
3212	 was Hippoporidra spiculiferum=3236	(Canu & Bassler, 1930)	273	1			23/05/2010		was	0	
13280	 was Hippoporina simplex=2302	Canu & Bassler, 1930	260	1	ZR1930		23/05/2010		was	0	
4228	 was Hippothoa aruensis=63	Morris, 1980	212	1	ZR1982-099		23/05/2010		was	0	
2562	 was Hippothoa bougainvillei	(d'Orbigny, 1842)	212	1			23/05/2010		was	0	
15257	 was Homotrypa hospitalis=14725	(Nicholson, 1881)	559	0	Astrova 1978		23/05/2010		was	0	
15559	 was Homotrypa nodosa	(Ulrich & Bassler, 1904)	559	0	in Astrova 1978, see ZR1921, CHECK		23/05/2010		was	0	
13553	 was Hornera pinnata=7024	Canu & Bassler, 1929	30	1	ZR1929		23/05/2010		was	0	
9289	 was Hyalinella vesicularis	(Leidy, 1854)	653	1	now H.punctata-Wood		23/05/2010		was	0	
14251	 was Idmidronea filiformis	(d'Orbigny, 1853)	6	0	in Brood 1972 now 13941		23/05/2010		was	0	
8067	 was Idmidronea magna	Androsova, 1968	6	0	ZR1970, now = obtecta		23/05/2010		was	0	
14282	 was Idmonea (Reteporidea) cancellata=4768	(Goldfuss, 1829)	36	0	Braga (1975)		23/05/2010		was	0	
6416	 was Idmonea' murogensis	Brood, 1976	7	1	to 7382		23/05/2010		was	0	
14895	 was Idmonea' palmata=3118	O'Donoghue & O'Donoghue, 1923	7	1	ZR1924		23/05/2010		was	0	
5113	 was Iodictyum buchneri serratum=17860	d'Hondt, 1986	274	1	ZR1987/88-037 check with 3214		23/05/2010		was	0	
1521	 was Iodictyum buchneri=1518	Harmer, 1934	274	1	ZR1934		23/05/2010		was	0	
951	 was Iodictyum formosum	(MacGillivray, 1884)	274	1			23/05/2010		was	0	
1520	 was Iodictyum projectum=1518	Harmer, 1934	274	1	ZR1934		23/05/2010		was	0	
219	 was Iodictyum receptaculum=1518	Hayward & Ryland, 1995	274	1	ZR1995/96-045		23/05/2010		was	0	
12512	 was Isotrypa discreta	Prantl, 1932	500	0	ZR1933		23/05/2010		was	0	
12358	 was Jullienula multipora	(Sakakura, 1935)	206	0	ZR1935; =Reginella furcata(Horowitz)		23/05/2010		was	0	
7568	 was Kinetoskias klugei	Rao & Ganapati, 1974	192	1	ZR1974-097; ZR1986=Bugula uniserialis		23/05/2010		was	0	
8173	 was Kingopora ehrenbergi=5249	(Geinitz, 1846)	501	0	now 5249		23/05/2010		was	0	
13285	 was Kleidionella celleporoides=11283	Voigt, 1930	230	0	ZR1930, check date 1929, spelling (celleporoides) - Pouyet		23/05/2010		was	0	
2619	 was Labioporella sinuosa=2420	Osburn, 1940	166	1	ZR1942		23/05/2010		was	0	
6861	 was Lacerna improvisa=1160	Uttley & Bullivant, 1972	251	0	ZR1979-113		23/05/2010		was	0	
6862	 was Lacerna minuta=877	Uttley & Bullivant, 1972	251	0	ZR1979-113,		23/05/2010		was	0	
17874	 was Lagenipora edwardsi=5043	Jullien, 1882	290	1			23/05/2010		was	0	
14930	 was Lagenipora erecta=3107	O'Donoghue & O'Donoghue, 1923	290	1	ZR1924		23/05/2010		was	0	
699	 was Lagenipora pygmaea	(Norman, 1868)	290	1			23/05/2010		was	0	
17459	 was Latereschara achates=17115	d'Orbigny, 1852	156	0			23/05/2010		was	0	
12728	 was Latereschara ovigera=18628	Brydone, 1930	156	0	ZR1931		23/05/2010		was	0	
9200	 was Laxifenestella polyporata=5404	(Phillips, 1836)	501	0			23/05/2010		was	0	
12497	 was Laxifenestella spinulosa&=6022	Prantl, 1932	501	0	ZR1932; ZR1933		23/05/2010		was	0	
15688	 was Leeporina nana=8242	(Lee, 1912)	564	0	Astrova 1978		23/05/2010		was	0	
11533	 was Leioclema attenuatum=15412	Duncan, 1939	554	0	ZR1945		23/05/2010		was	0	
9344	 was Leioclema densiporum	Owen, 1965	554	0	ZR1965		23/05/2010		was	0	
4666	 was Leioclema explanatum	Bassler, 1906	554	0	ZR1984-104		23/05/2010		was	0	
8111	 was Leioclema kisiltschinense	Volkova, 1969	554	0	ZR1970		23/05/2010		was	0	
4668	 was Leioclema multiporum	Bassler, 1906	554	0	ZR1984-104		23/05/2010		was	0	
12702	 was Leioclema nekhoroschevi	Schulga-Nesterenko, 1931	554	0	ZR1931		23/05/2010		was	0	
9345	 was Leioclema ramosum	Owen, 1965	554	0	ZR1965; homonym		23/05/2010		was	0	
6442	 was Leioclema sugiyamai&=6966	Sakagami, 1979	554	0	ZR1993/94-099 referred to Zozariella		23/05/2010		was	0	
10266	 was Leioclema? problematica=6052	Yang, 1958	554	0	ZR1958 now Araxopora		23/05/2010		was	0	
2787	 was Leiosalpinx attenuata=223	(Busk, 1884)	131	1	(in Gordon 1986)		23/05/2010		was	0	
15150	 was Leiosoecia constanti	(d'Orbigny, 1850)	45	0	=Heteropora, 15163 (Walter 1975)		23/05/2010		was	0	
14521	 was Leiosoecia grandipora	Canu & Bassler, 1926	45	0	ZR1926,  =L.aequiporosa ,Walter, 1989		23/05/2010		was	0	
16572	 was Leiosoecia proxima	Canu & Bassler, 1926	45	0	ZR1926 = Heteropora arborea 15162  (Walter 1989)		23/05/2010		was	0	
9669	 was Lekythopora longicollis=3230	Lagaaij, 1963	292	1	ZR1963		23/05/2010		was	0	
16598	 was Lekythopora santanderensis=1914	Barroso, 1918	292	1	ZR1918, status?=Celleporina lucida		23/05/2010		was	0	
10978	 was Lepralia' bensoni=861	Brown, 1954	1020	0	ZR1954		23/05/2010		was	0	
11130	 was Lepralia' otakauensis=1180	Brown, 1952	1020	0	ZR1952		23/05/2010		was	0	
13675	 was Lepralia' reticulata=4726	Okada, 1929	1020	1	ZR1929		23/05/2010		was	0	
10862	 was Lepraliella fastigatoavicularis=6112	Kluge, 1955	230	1	ZR1955; ZR1956; fastigatavicularis?		23/05/2010		was	0	
943	 was Lepraliella multidentata	(Thornely, 1905)	230	1			23/05/2010		was	0	
13789	 was Leptotrypa crassa=5655	Bassler, 1927	561	0	ZR1928		23/05/2010		was	0	
15647	 was Leptotrypa ornata=11614	Ulrich, 1883	561	0	= minima		23/05/2010		was	0	
11523	 was Leptotrypa? nicholsoni=4033	Duncan, 1939	561	0	ZR1945		23/05/2010		was	0	
18034	 was Leptotrypella (Pycnobasis) laxa=4531	Lu, 1983	561	0	ZR1983-161		23/05/2010		was	0	
11529	 was Leptotrypella pellucida	Duncan, 1939	561	0	ZR1945		23/05/2010		was	0	
11040	 was Lichenopora' mamillata	Lagaaij, 1952	54	1	ZR1952		23/05/2010		was	0	
97	 was Lichenopora' novaezelandiae	(Busk, 1875)	54	1	now Disporella novaehollandiae		23/05/2010		was	0	
11060	 was Linotaxis magna=8521	(McNair, 1942)	432	0	 as Orthopora; ZR1952; also assigned to Acanthoclema		23/05/2010		was	0	
17398	 was Lunulites angulosa=17038	(d'Orbigny, 1852)	161	0			23/05/2010		was	0	
12683	 was Lunulites angusticostata=14302	Canu & Bassler, 1931	161	0	ZR1932, Horowitz		23/05/2010		was	0	
13978	 was Lunulites jacksoniensis	(Canu & Bassler, 1920)	160	0	ZR1920		23/05/2010		was	0	
12681	 was Lunulites magnosinuosa=18496	Canu & Bassler, 1931	161	0	ZR1932		23/05/2010		was	0	
8584	 was Lyropora ranosculum=3464	Ulrich, 1890	501	0	=subquadrans		23/05/2010		was	0	
8585	 was Lyropora subquadrans=3464	(Hall, 1857)	501	0			23/05/2010		was	0	
8587	 was Lyroporella quincuncialis=3462	(Hall, 1857)	501	0			23/05/2010		was	0	
6249	 was Mackinneyella ogbinensis=12411	(Morozova, 1970)	519	0	not Morozova, but Nikiforova?		23/05/2010		was	0	
14497	 was Marginaria cenomana=17424	(d'Orbigny, 1853)	148	0			23/05/2010		was	0	
17251	 was Marginaria crustulenta=18596	(Goldfuss, 1826)	148	0			23/05/2010		was	0	
17254	 was Marginaria pallasiana	von Hagenow, 1851	148	0			23/05/2010		was	0	
14514	 was Marginaria putamen=14511	(Brydone, 1912)	148	0			23/05/2010		was	0	
13766	 was Marsonniella reticulata=14266	Levinsen, 1925	44	0	ZR1928		23/05/2010		was	0	
4453	 was Mecynoecia proboscidea=9054	(Milne Edwards, 1838)	12	0			23/05/2010		was	0	
15159	 was Meliceritites semiclausa	(Michelin, 1846)	3	0	now Lobosoecia		23/05/2010		was	0	
17383	 was Membranipora' argus	(d'Orbigny, 1852)		0			23/05/2010		was	0	
13388	 was Membranipora' calva=5530	Brydone, 1929	136	0	ZR1930		23/05/2010		was	0	
13876	 was Membranipora' capulus=14611	Levinsen, 1925	136	0	ZR1928		23/05/2010		was	0	
13391	 was Membranipora' comptonensis=13956	Brydone, 1929	136	0	ZR1930		23/05/2010		was	0	
2563	 was Membranipora constantia=239	Kluge, 1914	136	1			23/05/2010		was	0	
13879	 was Membranipora' densispina	Levinsen, 1925	136	0	ZR1928 - now 5559		23/05/2010		was	0	
12226	 was Membranipora' diluvii	Voigt, 1924	136	0	ZR1936		23/05/2010		was	0	
11388	 was Membranipora falaria=5531	Voigt, 1949	136	0	ZR1949		23/05/2010		was	0	
13387	 was Membranipora' formicaria	Brydone, 1929	136	0	ZR1930		23/05/2010		was	0	
14746	 was Membranipora fusca=1274	Canu & Bassler, 1925	136	1	ZR1926		23/05/2010		was	0	
13386	 was Membranipora' gabinia	Brydone, 1929	136	0	ZR1930		23/05/2010		was	0	
7324	 was Membranipora lhuydi	Pitt, 1976	136	0	ZR1976-081		23/05/2010		was	0	
9879	 was Membranipora' pseudofortuna=9830	Voigt, 1962	136	0	ZR1962		23/05/2010		was	0	
2532	 was Membranipora serrilamella=2533	Osburn, 1950	136	1	ZR1950/Dick et al 2005		23/05/2010		was	0	
15991	 was Membranipora spinostoma=1415	Robertson, 1921	136	1	ZR1921		23/05/2010		was	0	
7582	 was Membranipora' strigosa	Uttley, 1951	136	1	ZR1951		23/05/2010		was	0	
8349	 was Membranipora subwintonensis=5537	Voigt, 1967	136	0	ZR1968		23/05/2010		was	0	
