rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage	taxon_author	accepted_name	unacceptability_reason	comments	details
Family	Euthyroididae			Cribrilinoidea Hincks 1879	valid	Levinsen 1909				
Family	Exechonellidae			Arachnopusioidea Jullien 1888	valid	Harmer 1957				
Family	Farciminariidae			Calloporoidea Norman 1903	valid	Busk 1852				
Family	Flustridae			Flustroidea Fleming 1828	valid	Fleming 1828				
Family	Foveolariidae			Calloporoidea Norman 1903	valid	Gordon & Winston 2005				
Family	Fusicellariidae			x_Neocheilostomina_fam	valid	Canu 1900				
Family	Gigantoporidae			Schizoporelloidea Jullien 1883	valid	Bassler 1935				
Family	Haplopomidae			Hippothooidea Busk 1859	valid	Unknown 2007				
Family	Heliodomidae			Calloporoidea Norman 1903	valid	Vigneaux 1949				
Family	Hiantoporidae			Calloporoidea Norman 1903	valid	Gregory 1893				
Family	Hincksiporidae			Lepralielloidea Vigneaux 1949	valid	Powell 1968				
Family	Hippaliosinidae			Schizoporelloidea Jullien 1883	valid	Gordon & Winston 2005				
Family	Hippopodinidae			Schizoporelloidea Jullien 1883	valid	Levinsen 1909				
Family	Hippoporidridae			Celleporoidea Johnston 1838	valid	Vigneaux 1949				
Family	Hippothoidae			Hippothooidea Busk 1859	valid	Busk 1859				
Family	Inversiulidae			Adeonoidea Busk 1884	valid	Vigneaux 1949				
Family	Jaculinidae			Schizoporelloidea Jullien 1883	valid	Zabala 1986				
Family	Jubellidae			Buguloidea Gray 1848	valid	Unknown 2007				
Family	Lacernidae			Schizoporelloidea Jullien 1883	valid	Jullien 1888				
Family	Lanceoporidae			Schizoporelloidea Jullien 1883	valid	Harmer 1957				
Family	Acoraniidae			Schizoporelloidea Jullien 1883	valid	Lopez-Fe 2006				
Family	Actinoporidae			Tubuliporina Milne-Edwards 1838	valid	Vigneaux, 1949				
Family	Arcanoporidae			x_Bryozoa_fam	valid					
Family	Beisselinidae			x_Bryozoa_fam	valid					
Family	Bicellariellidae			x_Bryozoa_fam	valid					
Family	Columnothecidae			x_Bryozoa_fam	valid					
Family	Cristatellidae			Plumatellida Allman 1856	valid	Allman 1856				
Family	Ditaxiporinidae			x_Bryozoa_fam	valid	Cheetham 1963				
Family	Exochellidae			Lepralielloidea Vigneaux 1949	valid	Bassler, 1935				
Family	Flabellotrypidae			Paleotubuliporina Brood 1976	valid	Dzik 1992				
Family	Fredericellidae			Plumatellida Allman 1856	valid	Hyatt 1868				
Family	Hesychoxeniidae			x_Bryozoa_fam	valid					
Family	Kielceporidae			x_Cryptostomida_fam	valid	Dzik 1992				
Family	Labioporellidae			x_Bryozoa_fam	valid	Harmer 1926				
Family	Lophopodidae			Plumatellida Allman 1856	valid	Rogick 1935				
Family	Lyroporinae			x_Bryozoa_fam	valid	Goryunova 1992				
Family	Nematoporellidae			x_Bryozoa_fam	valid					
Family	Palescharidae			x_Cryptostomida_fam	valid					
Family	Panolicellidae			x_Bryozoa_fam	valid	Jebram 1985				
Family	Pectinatellidae			Plumatellida Allman 1856	valid	Lacourt 1968				
Family	Nephroporidae			Scorioporoidea Gordon 2002	valid	Marsson 1887				
Family	Onychocellidae			Microporoidea Gray 1848	valid	Jullien 1882				
Family	Orbituliporidae			Batoporoidea	valid	Astrova 1978				
Family	Otionellidae			Microporoidea Gray 1848	valid	Bock & Cook 1998				
Family	Pacificincolidae			Schizoporelloidea Jullien 1883	valid	Liu & Liu 1999				
Family	Pasytheidae			Hippothooidea Busk 1859	valid	Davis 1934				
Family	Petalostegidae			Catenicelloidea Busk 1852	valid	Gordon 1984				
Family	Petraliellidae			Schizoporelloidea Jullien 1883	valid	Harmer 1957				
Family	Petraliidae			Schizoporelloidea Jullien 1883	valid	Levinsen 1909				
Family	Phidoloporidae			Celleporoidea Johnston 1838	valid	Gabb & Horn 1862				
Family	Phoceanidae			Schizoporelloidea Jullien 1883	valid	Vigneaux 1949				
Family	Phorioppniidae			Schizoporelloidea Jullien 1883	valid	Gabb & Horn 1862				
Family	Platyglenidae			Bifaxarioidea Busk 1884	valid	Marsson 1887				
Family	Polliciporidae			Cribrilinoidea Hincks 1879	valid	Moyano 2000				
Family	Poricellariidae			Microporoidea Gray 1848	valid	Harmer 1926				
Family	Porinidae			Schizoporelloidea Jullien 1883	valid	d'Orbigny 1852				
Family	Prostomariidae			Urceoliporoidea Bassler 1936	valid	MacGillivray 1895				
Family	Pseudolepraliidae			Pseudolepralioidea Silén 1942	valid	Silén 1942				
Family	Quadricellariidae			Calloporoidea Norman 1903	valid	Gordon 1984				
Family	Rhabdozoidae			Buguloidea Gray 1848	valid	MacGillivray 1887				
Family	Romancheinidae			Lepralielloidea Vigneaux 1949	valid	Jullien 1888				
Family	Savignyellidae			Catenicelloidea Busk 1852	valid	Levinsen 1909				
Family	Schizoporellidae			Schizoporelloidea Jullien 1883	valid	Jullien 1883				
Family	Sclerodomidae			Lepralielloidea Vigneaux 1949	valid	Levinsen 1909				
Family	Scorioporidae			Scorioporoidea Gordon 2002	valid	Gordon 2002				
Family	Scrupariidae			Scruparioidea Gray 1848	valid	Busk 1852				
Family	Selenariidae			Microporoidea Gray 1848	valid	Busk 1854				
Family	Setosellidae			Microporoidea Gray 1848	valid	Levinsen 1909				
Family	Siphonicytaridae			Siphonicytaroidea Harmer 1957	valid	Harmer 1957				
Family	Skyloniidae			x_Neocheilostomina_fam	valid	Sandberg 1963				
Family	Smittinidae			Smittinoidea Levinsen 1909	valid	Levinsen 1909				
Family	Steginoporellidae			Microporoidea Gray 1848	valid	Hincks 1884				
Family	Stomachetosellidae			Schizoporelloidea Jullien 1883	valid	Canu & Bassler 1917				
Family	Tendridae			Calloporoidea Norman 1903	valid	Vigneaux 1949				
Family	Tessaradomidae			Lepralielloidea Vigneaux 1949	valid	Jullien 1903				
Family	Tetraplariidae			Schizoporelloidea Jullien 1883	valid	Harmer 1957				
Family	Teuchoporidae			Schizoporelloidea Jullien 1883	valid	Neviani 1895				
Family	Thalamoporellidae			Microporoidea Gray 1848	valid	Levinsen 1902				
Family	Torquatellidae			Celleporoidea Johnston 1838	valid	Tilbrook 2006				
Family	Trypostegidae			Hippothooidea Busk 1859	valid	Gordon, Tilbrook & Winston 2005				
Family	Umbonulidae			Lepralielloidea Vigneaux 1949	valid	Canu 1904				
Family	Urceoliporidae			Urceoliporoidea Bassler 1936	valid	Bassler 1936				
Family	Vicidae			Schizoporelloidea Jullien 1883	valid	Gordon 1988				
Family	Vinculariidae			Calloporoidea Norman 1903	valid	Busk 1852				
Family	Watersiporidae			Smittinoidea Levinsen 1909	valid	Vigneaux 1949				
Family	Wawaliidae			Membraniporoidea Busk 1854	valid	Dzik 1975				
Family	Euthyrisellidae			Euthyriselloidea Bassler 1953	valid	Bassler 1953				
Family	Plagioeciidae			Tubuliporina Milne-Edwards 1838	valid	Canu 1918				
Family	Calvetiidae			Cancellata Gregory 1896	valid	Borg, 1944				
Family	Diploclemidae			Tubuliporina Milne-Edwards 1838	valid	Goryunova 1992				
Family	Chiplonkarinidae			Membraniporoidea Busk 1854	valid	Taylor & Gordon 2007				
Family	Gemelliporellidae			Lepralielloidea Vigneaux 1949	valid	Vigneaux, 1949				
Family	Sfeniellidae			Lepralielloidea Vigneaux 1949	valid	Gordon 2006				
Family	Peedeesellidae			Lepralielloidea Vigneaux 1949	valid	Taylor & McKinney 2006				
Family	Phaceloporidae			Tubuliporina Milne-Edwards 1838	valid	Ulrich 1890				
Family	Phragmoporidae			x_Bryozoa_fam	valid	Pushkin 1987				
Family	Plumatellidae			Plumatellida Allman 1856	valid	Allman 1856				
Family	Ptyloporidae			x_Bryozoa_fam	valid	Goryunova 1992				
Family	Radioporidae			Cancellata Gregory 1896	valid					
Family	Setosellinidae			x_Bryozoa_fam	valid	Hayward & Cook 1979				
Family	Stephanellidae			Plumatellida Allman 1856	valid	Lacourt 1968				
Family	Taenioporinidae			x_Bryozoa_fam	valid					
Family	Tamaroclemidae			x_Cryptostomida_fam	valid	Goryunova 1992				
Family	Vidronovellidae			Goldfussitrypina Gorjunova 1985	valid	Gorjunova 2006				
Family	Membraniporidae			Membraniporoidea Busk 1854	valid	Busk 1854				
Family	Lepraliellidae			Lepralielloidea Vigneaux 1949	valid	Vigneaux 1949				
Family	Lunulitidae			Microporoidea Gray 1848	valid	Lagaaij 1952				
Family	Metrarabdotosidae			Lepralielloidea Vigneaux 1949	valid	Vigneaux 1949				
Family	x_Tubuliporina_gen			Tubuliporina Milne-Edwards 1838	invalid		Tubuliporina Milne-Edwards 1838		dummy taxon for unplaced Genera	
Family	x_Benedeniporoidea_gen			Benedeniporoidea Jebram 1973	invalid		Benedeniporoidea Jebram 1973		dummy taxon for unplaced Genera	
Family	x_Adeonoidea_gen			Adeonoidea Busk 1884	invalid		Adeonoidea Busk 1884		dummy taxon for unplaced Genera	
Family	x_Buguloidea_gen			Buguloidea Gray 1848	invalid		Buguloidea Gray 1848		dummy taxon for unplaced Genera	
Family	x_Calloporoidea_gen			Calloporoidea Norman 1903	invalid		Calloporoidea Norman 1903		dummy taxon for unplaced Genera	
Family	x_Celleporoidea_gen			Celleporoidea Johnston 1838	invalid		Celleporoidea Johnston 1838		dummy taxon for unplaced Genera	
Family	x_Didymoselloidea_gen			Didymoselloidea Brown 1952	invalid		Didymoselloidea Brown 1952		dummy taxon for unplaced Genera	
Family	x_Dysnoetoporoidea_gen			Dysnoetoporoidea Voigt 1971	invalid		Dysnoetoporoidea Voigt 1971		dummy taxon for unplaced Genera	
Family	x_Mamilloporoidea_gen			Mamilloporoidea Canu & Bassler 1927	invalid		Mamilloporoidea Canu & Bassler 1927		dummy taxon for unplaced Genera	
Family	x_Membraniporoidea_gen			Membraniporoidea Busk 1854	invalid		Membraniporoidea Busk 1854		dummy taxon for unplaced Genera	
Family	x_Microporoidea_gen			Microporoidea Gray 1848	invalid		Microporoidea Gray 1848		dummy taxon for unplaced Genera	
Family	x_Schizoporelloidea_gen			Schizoporelloidea Jullien 1883	invalid		Schizoporelloidea Jullien 1883		dummy taxon for unplaced Genera	
Family	x_Smittinoidea_gen			Smittinoidea Levinsen 1909	invalid		Smittinoidea Levinsen 1909		dummy taxon for unplaced Genera	
Genus	Aethozoon			Aethozoontidae d'Hondt 1983	valid	Hayward 1978				
Genus	Aeverrillia			Aeverrilliidae Jebram 1973	valid	Marcus 1941				
Genus	Alcyonidioides			Alcyonidiidae Johnston 1838	valid	d'Hondt 2001				
Genus	Alcyonidium			Alcyonidiidae Johnston 1838	valid	Lamouroux 1813				
Genus	Allonema			Vinellidae Ulrich & Bassler 1904	valid	Ulrich & Bassler 1904				
Genus	Amathia			Vesiculariidae Hincks 1880	valid	Lamouroux 1812				
Genus	Anguinella			Nolellidae Harmer 1915	valid	van Beneden 1845				
Genus	Arachnidium			Arachnidiidae Hincks 1880	valid	Hincks 1859				
Genus	Arachnoidea			Arachnidiidae Hincks 1880	valid	Moore 1903				
Genus	Arachnoidella			Arachnidiidae Hincks 1880	valid	d'Hondt 1983				
Genus	Ascodictyon			Ascodictyidae Miller 1889	valid	Nicholson & Etheridge 1877				
Genus	Ascorhiza			Clavoporidae Osburn & Soule 1953	valid	Fewkes 1889				
Genus	Avenella			Vesiculariidae Hincks 1880	valid	Dalyell 1847				
Genus	Bantariella			Mimosellidae Hincks 1877	valid	Jebram 1973				
Genus	Bascomella			Ascodictyidae Miller 1889	valid	Morningstar 1922				
Genus	Bathyalozoon			Bathyalozoontidae d'Hondt 1975	valid	d'Hondt 1975				
Genus	Benedenipora			Benedeniporidae Delage & Herouard 1897	valid	Pergens 1887				
Genus	Bockiella			Flustrellidridae Bassler 1953	valid	Silén 1942				
Genus	Bowerbankia			Vesiculariidae Hincks 1880	valid	Farre 1837				
Genus	Bulbella			Victorellidae Hincks 1880	valid	Braem 1951				
Genus	Cardoarachnidium			Arachnidiidae Hincks 1880	valid	Taylor 1990				
Genus	Casteropora			x_Ctenostomata_gen	valid	Pohowsky 1978				
Genus	Clavopora			Clavoporidae Osburn & Soule 1953	valid	Busk 1874				
Genus	Condranema			Vinellidae Ulrich & Bassler 1904	valid	Bassler 1953				
Genus	Cookobryozoon			Cookobryozoonidae Pohowsky 1978	valid	Pohowsky 1978				
Genus	Crassicaula			Vesiculariidae Hincks 1880	valid	Kubanin 1992				
Genus	Cryptoarachnidium			Arachnidiidae Hincks 1880	valid	Jebram 1973				
Genus	Cryptopolyzoon			Buskiidae Hincks 1880	valid	Dendy 1900				
Genus	Eliasopora			Ascodictyidae Miller 1889	valid	Bassler 1952				
Genus	Elzerina			Flustrellidridae Bassler 1953	valid	Lamouroux 1816				
Genus	Farrella			Farrellidae d'Hondt 1983	valid	Ehrenberg 1838				
Genus	Fischerella			x_Ctenostomata_gen	valid	Pohowsky 1978				
Genus	Flustrellidra			Flustrellidridae Bassler 1953	valid	Bassler 1952				
Genus	Flustrellidrella			Flustrellidridae Bassler 1953	valid	d'Hondt 1983				
Genus	Foraripora			x_Ctenostomata_gen	valid	Voigt & Soule 1973				
Genus	Franzenella			Arachnidiidae Hincks 1880	valid	d'Hondt 1983				
Genus	Haimeina			x_Ctenostomata_gen	valid	Terquem & Piette 1865				
Genus	Harmeriella			Harmeriellidae d'Hondt 1983	valid	Borg 1940				
Genus	Haywardozoon			Haywardozoontidae d'Hondt 1983	valid	d'Hondt 1983				
Genus	Hislopia			Hislopiidae Jullien 1885	valid	Carter 1858				
Genus	Huxleya			Vesiculariidae Hincks 1880	valid	Dyster 1858				
Genus	Hypophorella			Hypophorellidae Prenant & Bobin 1956	valid	Ehlers 1876				
Genus	Immergentia			Immergentiidae Silén 1946	valid	Silén 1946				
Genus	Iramena			x_Ctenostomata_gen	valid	Boekschoten 1970				
Genus	Labiostomella			Labiostomellidae Silén 1942	valid	Silén 1942				
Genus	Lobiancopora			Alcyonidiidae Johnston 1838	valid	Pergens 1889				
Genus	Marcusopora			x_Ctenostomata_gen	valid	Pohowsky 1978				
Genus	Metalcyonidium			Clavoporidae Osburn & Soule 1953	valid	d'Hondt 1975				
Genus	Mimosella			Mimosellidae Hincks 1877	valid	Hincks 1851				
Genus	Monastesia			Walkeriidae Hincks 1880	valid	Jullien 1888				
Genus	Monobryozoon			Monobryozoontidae Remane 1936	valid	Remane 1936				
Genus	Neobockiella			Flustrellidridae Bassler 1953	valid	d'Hondt 1983				
Genus	Neoflustrellidra			Flustrellidridae Bassler 1953	valid	d'Hondt 1975				
Genus	Nolella			Nolellidae Harmer 1915	valid	Gosse 1851				
Genus	Orbignyopora			Orbignyoporidae Pohowsky 1978	valid	Pohowsky 1978				
Genus	Pachyzoon			Pachyzoontidae d'Hondt 1983	valid	d'Hondt 1983				
Genus	Paludicella			Paludicellidae Allman 1885	valid	Gervais 1836				
Genus	Panolicella			Vesiculariidae Hincks 1880	valid	Jebram 1985				
Genus	Parachnoidea			Arachnidiidae Hincks 1880	valid	d'Hondt 1979				
Genus	Paralcyonidium			Alcyonidiidae Johnston 1838	valid	Okada 1925				
Genus	Paravinella			Vinellidae Ulrich & Bassler 1904	valid	Mayoral 1987				
Genus	Penetrantia			Penetrantiidae Silén 1946	valid	Silén 1946				
Genus	Pherusella			Pherusellidae Osburn & Soule 1953	valid	Soule 1951				
Genus	Platypolyzoon			Nolellidae Harmer 1915	valid	Annandale 1912				
Genus	Pottsiella			Pottsiellidae Braem 1940	valid	Kraepelin 1887				
Genus	Protobenedenipora			x_Benedeniporoidea_gen	valid	d'Hondt & Schopf 1985				
Genus	Pseudalcyonidium			Clavoporidae Osburn & Soule 1953	valid	d'Hondt 1975				
Genus	Ropalonaria			Ropalonariidae Nickles & Bassler 1900	valid	Ulrich 1879				
Genus	Simplicidium			Arachnidiidae Hincks 1880	valid	Todd, Taylor & Favorskaya 1997				
Genus	Sineportella			Victorellidae Hincks 1880	valid	Wood & Marsh 1996				
Genus	Spathipora			Spathiporidae Pohowsky 1978	valid	Fischer 1866				
Genus	Stolonicella			x_Ctenostomata_gen	valid	Voigt 1966				
Genus	Sundanella			Sundanellidae Jebram 1973	valid	Braem 1939				
Genus	Syringothenia			Alcyonidiidae Johnston 1838	valid	Obut 1953				
Genus	Tanganella			Victorellidae Hincks 1880	valid	Braem 1951				
Genus	Terebripora			Terebriporidae d'Orbigny 1847	valid	d'Orbigny 1847				
Genus	Triticella			Triticellidae Sars 1873	valid	Dalyell 1848				
Genus	Triticellopsis			Triticellidae Sars 1873	valid	Gautier 1961				
Genus	Vesicularia			Vesiculariidae Hincks 1880	valid	Thompson 1830				
Genus	Victorella			Victorellidae Hincks 1880	valid	Saville Kent 1870				
Genus	Vinella			Vinellidae Ulrich & Bassler 1904	valid	Ulrich 1890				
Genus	Voigtella			Voigtellidae Pohowsky 1978	valid	Pohowsky 1978				
Genus	Walkeria			Walkeriidae Hincks 1880	valid	Fleming 1823				
Genus	Zoobotryon			Vesiculariidae Hincks 1880	valid	Ehrenberg 1831				
Genus	Abdomenopora			Cribrilinidae Hincks 1879	valid	Voigt  1996				
Genus	Aberrodomus			Bifaxariidae Busk 1884	valid	Gordon 1988				
Genus	Acanthobaktron			Cribrilinidae Hincks 1879	valid	Voigt  1999				
Genus	Acanthodesiomorpha			x_Microporoidea_gen	valid	d'Hondt 1981				
Genus	Acanthophragma			Beisselinidae	valid	Hayward 1993				
Genus	Acanthoporella			Calloporidae Norman 1903	valid	Davis 1934				
Genus	Acanthoporidra			Calloporidae Norman 1903	valid	Davis 1934				
Genus	Acerinucleus			Cellariidae Fleming 1828	valid	Brown 1958				
Genus	Acoscinopleura			Coscinopleuridae Canu 1913	valid	Voigt  1956				
Genus	Actisecos			Actisecidae Harmer 1957	valid	Canu & Bassler 1927				
Genus	Adelascopora			Labioporellidae Harmer 1926	valid	Hayward & Thorpe 1988				
Genus	Adenifera			Calloporidae Norman 1903	valid	Canu & Bassler 1917				
Genus	Adeona			Adeonidae Busk 1884	valid	Lamouroux 1812				
Genus	Adeonella			Adeonellidae Busk 1884	valid	Busk 1884				
Genus	Adeonellopsis			Adeonidae Busk 1884	valid	MacGillivray 1886				
Genus	Aechmella			Onychocellidae Jullien 1882	valid	Canu & Bassler 1917				
Genus	Aegyptopora			Umbonulidae Canu 1904	valid	Ziko 1988				
Genus	Aeolopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Aequilumina			Kielceporidae Dzik 1992	valid	Gontar 2002				
Genus	Aetea			Aeteidae Smitt 1868	valid	Lamouroux 1812				
Genus	Ahcheethamia			Catenicellidae Busk 1852	valid	Gordon & Braga 1994				
Genus	Aimulosia			Buffonellodidae Gordon & d'Hondt 1997	valid	Jullien 1888				
Genus	Akatopora			Antroporidae Vigneaux 1949	valid	Davis 1934				
Genus	Alderina			Calloporidae Norman 1903	valid	Norman 1903				
Genus	Alismittina			Smittinidae Levinsen 1909	valid	Soule & Soule 1964				
Genus	Allantocallopora			Calloporidae Norman 1903	valid	d'Hondt & Schopf 1984				
Genus	Allantopora			Calloporidae Norman 1903	valid	Lang 1914				
Genus	Allerescha			Romancheinidae Jullien 1888	valid	Gordon 1989				
Genus	Alysidium			Alysidiidae Levinsen 1909	valid	Busk 1852				
Genus	Amastigia			Candidae d'Orbigny 1851	valid	Busk 1852				
Genus	Ammatophora			Calloporidae Norman 1903	valid	Norman 1903				
Genus	Amphiblestrella			Chaperiidae Jullien 1888	valid	Prud'homme 1961				
Genus	Anaptopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Anarthropora			Adeonidae Busk 1884	valid	Smitt 1868				
Genus	Anaskopora			Cribrilinidae Hincks 1879	valid	Wass 1975				
Genus	Anchicleidochasma			Cleidochasmatidae Cheetham & Sandberg 1964	valid	Soule, Soule & Chaney 1991				
Genus	Andreella			Lyroporinae Goryunova 1992	valid	Jullien 1888				
Genus	Andriopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Anexechona			Exechonellidae Harmer 1957	valid	Osburn 1950				
Genus	Angelopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Anornithopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Anoteropora			Ditaxiporinidae Cheetham 1963	valid	Canu & Bassler 1927				
Genus	Anotopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Antarcticaetos			Romancheinidae Jullien 1888	valid	Hayward & Thorpe 1988				
Genus	Antropora			Antroporidae Vigneaux 1949	valid	Norman 1903				
Genus	Apiophragma			Lyroporinae Goryunova 1992	valid	Hayward & Ryland 1993				
Genus	Aplousina			Calloporidae Norman 1903	valid	Canu & Bassler 1927				
Genus	Aptonella			Gigantoporidae Bassler 1935	valid	Canu & Bassler 1928				
Genus	Arachnopusia			Arachnopusiidae Jullien 1888	valid	Jullien 1888				
Genus	Arctonula			Romancheinidae Jullien 1888	valid	Gordon & Grischenko 1994				
Genus	Argopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Arthropoma			Lacernidae Jullien 1888	valid	Levinsen 1909				
Genus	Ascancestor			Cribrilinidae Hincks 1879	valid	Voigt & Gordon 1995				
Genus	Ascosia			Ascosiidae Jullien 1883	valid	Jullien 1882				
Genus	Aspericreta			Smittinidae Levinsen 1909	valid	Hayward & Thorpe 1990				
Genus	Aspidelectra			Electridae d'Orbigny 1851	valid	Levinsen 1909				
Genus	Aspidostoma			Aspidostomatidae Jullien 1888	valid	Hincks 1881				
Genus	Astochoporella			Umbonulidae Canu 1904	valid	Hayward & Thorpe 1988				
Genus	Astoleiosalpinx			Acoraniidae Lopez-Fe 2006	valid	d'Hondt & Gordon 1996				
Genus	Atactoporidra			Batoporidae Neviani 1901	valid	Canu & Bassler 1931				
Genus	Atelestozoum			Cellariidae Fleming 1828	valid	Harmer 1926				
Genus	Auchenopora			Cribrilinidae Hincks 1879	valid	Lang 1916				
Genus	Aulopocella			Arcanoporidae	valid	Maplestone 1903				
Genus	Austroflustra			Flustridae Fleming 1828	valid	López Gappa 1982				
Genus	Amphiblestrum			Calloporidae Norman 1903	valid	Gray 1848				
Genus	Aviculiera			Lyroporinae Goryunova 1992	valid	Zágoršek 2001				
Genus	Babickella			Bicorniferidae Keij 1977	valid	Zágoršek 2003				
Genus	Bactrellaria			Candidae d'Orbigny 1851	valid	Marsson 1887				
Genus	Bactridium			Escharinidae Tilbrook 2006	valid	Reuss 1848				
