rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage
Genus	Genus Paravinella			Family Vinellidae	valid
Genus	Genus Penetrantia			Family Penetrantiidae	valid
Genus	Genus Pherusella			Family Pherusellidae	valid
Genus	Genus Platypolyzoon			Family Nolellidae	valid
Genus	Genus Pottsiella			Family Pottsiellidae	valid
Genus	Genus Protobenedenipora			Superfamily Benedeniporoidea	valid
Genus	Genus Pseudalcyonidium			Family Clavoporidae	valid
Genus	Genus Ropalonaria			Family Ropalonariidae	valid
Genus	Genus Simplicidium			Family Arachnidiidae	valid
Genus	Genus Sineportella			Family Victorellidae	valid
Genus	Genus Spathipora			Family Spathiporidae	valid
Genus	Genus Stolonicella			Order Ctenostomata	valid
Genus	Genus Sundanella			Family Sundanellidae	valid
Genus	Genus Syringothenia			Family Alcyonidiidae	valid
Genus	Genus Tanganella			Family Arachnidiidae	valid
Genus	Genus Terebripora			Family Terebriporidae	valid
Genus	Genus Triticella			Family Triticellidae	valid
Genus	Genus Triticellopsis			Family Triticellidae	valid
Genus	Genus Vesicularia			Family Vesiculariidae	valid
Genus	Genus Victorella			Family Victorellidae	valid
Genus	Genus Vinella			Family Vinellidae	valid
Genus	Genus Voigtella			Family Voigtellidae	valid
Genus	Genus Walkeria			Family Walkeriidae	valid
Genus	Genus Zoobotryon			Family Vesiculariidae	valid
Genus	Genus Abdomenopora			Family Cribrilinidae	valid
Genus	Genus Aberrodomus			Family Bifaxariidae	valid
Genus	Genus Acanthobaktron			Family Cribrilinidae	valid
Genus	Genus Acanthodesiomorpha			Superfamily Microporoidea	valid
Genus	Genus Acanthophragma			Family Lepraliellidae	valid
Genus	Genus Acanthoporella			Family Calloporidae	valid
Genus	Genus Acanthoporidra			Family Calloporidae	valid
Genus	Genus Acerinucleus			Family Cellariidae	valid
Genus	Genus Acoscinopleura			Family Coscinopleuridae	valid
Genus	Genus Actisecos			Family Actisecidae	valid
Genus	Genus Adelascopora			Family Microporellidae	valid
Genus	Genus Adenifera			Family Calloporidae	valid
Genus	Genus Adeona			Family Adeonidae	valid
Genus	Genus Adeonella			Family Adeonellidae	valid
Genus	Genus Adeonellopsis			Family Adeonidae	valid
Genus	Genus Aechmella			Family Onychocellidae	valid
Genus	Genus Aegyptopora			Family Umbonulidae	valid
Genus	Genus Aeolopora			Family Cribrilinidae	valid
Genus	Genus Aequilumina			Family Metrarabdotosidae	valid
Genus	Genus Aetea			Family Aeteidae	valid
Genus	Genus Ahcheethamia			Family Catenicellidae	valid
Genus	Genus Aimulosia			Family Buffonellodidae	valid
Genus	Genus Akatopora			Family Antroporidae	valid
Genus	Genus Alderina			Family Calloporidae	valid
Genus	Genus Alismittina			Family Smittinidae	valid
Genus	Genus Allantocallopora			Family Calloporidae	valid
Genus	Genus Allantopora			Family Calloporidae	valid
Genus	Genus Allerescha			Family Romancheinidae	valid
Genus	Genus Alysidium			Family Alysidiidae	valid
Genus	Genus Amastigia			Family Candidae	valid
Genus	Genus Ammatophora			Family Calloporidae	valid
Genus	Genus Amphiblestrella			Family Chaperiidae	valid
Genus	Genus Amphiblestrum			Family Calloporidae	valid
Genus	Genus Anaptopora			Family Cribrilinidae	valid
Genus	Genus Anarthropora			Family Adeonidae	valid
Genus	Genus Anaskopora			Family Cribrilinidae	valid
Genus	Genus Anchicleidochasma			Family Cleidochasmatidae	valid
Genus	Genus Andreella			Family Microporidae	valid
Genus	Genus Andriopora			Family Cribrilinidae	valid
Genus	Genus Anexechona			Family Exechonellidae	valid
Genus	Genus Angelopora			Family Cribrilinidae	valid
Genus	Genus Anornithopora			Family Cribrilinidae	valid
Genus	Genus Anoteropora			Family Mamilloporidae	valid
Genus	Genus Anotopora			Family Cribrilinidae	valid
Genus	Genus Antarcticaetos			Family Romancheinidae	valid
Genus	Genus Celleporella			Family Hippothoidae	valid
Genus	Genus Antropora			Family Antroporidae	valid
Genus	Genus Apiophragma			Family Microporidae	valid
Genus	Genus Aplousina			Family Calloporidae	valid
Genus	Genus Aptonella			Family Gigantoporidae	valid
Genus	Genus Arachnopusia			Family Arachnopusiidae	valid
Genus	Genus Arctonula			Family Romancheinidae	valid
Genus	Genus Argopora			Family Cribrilinidae	valid
Genus	Genus Arthropoma			Family Lacernidae	valid
Genus	Genus Ascancestor			Family Cribrilinidae	valid
Genus	Genus Ascosia			Family Ascosiidae	valid
Genus	Genus Aspericreta			Family Smittinidae	valid
Genus	Genus Aspidelectra			Family Electridae	valid
Genus	Genus Aspidostoma			Family Aspidostomatidae	valid
Genus	Genus Astochoporella			Family Umbonulidae	valid
Genus	Genus Astoleiosalpinx			Family Leiosalpingidae	valid
Genus	Genus Atactoporidra			Family Batoporidae	valid
Genus	Genus Atelestozoum			Family Cellariidae	valid
Genus	Genus Auchenopora			Family Cribrilinidae	valid
Genus	Genus Aulopocella			Family Lekythoporidae	valid
Genus	Genus Austroflustra			Family Flustridae	valid
Genus	Genus Celleporella			Family Hippothoidae	valid
Genus	Genus Amphiblestrum			Family Calloporidae	valid
Genus	Genus Aviculiera			Family Microporidae	valid
Genus	Genus Babickella			Family Bicorniferidae	valid
Genus	Genus Bactrellaria			Family Candidae	valid
Genus	Genus Bactridium			Family Escharinidae	valid
Genus	Genus Balantiostoma			Family Romancheinidae	valid
Genus	Genus Baptopora			Family Cribrilinidae	valid
Genus	Genus Bathosella			Family Romancheinidae	valid
Genus	Genus Bathypora			Family Electridae	valid
Genus	Genus Bathystomella			Family Scorioporidae	valid
Genus	Genus Batopora			Family Batoporidae	valid
Genus	Genus Batoporella			Family Batoporidae	valid
Genus	Genus Batrachopora			Family Cribrilinidae	valid
Genus	Genus Beania			Family Beaniidae	valid
Genus	Genus Dendrobeania			Family Bugulidae	valid
Genus	Genus Beisselina			Family Tessaradomidae	valid
Genus	Genus Beisselinopsis			Family Scorioporidae	valid
Genus	Genus Bellulopora			Family Belluloporidae	valid
Genus	Genus Berthelsenia			Family Calloporidae	valid
Genus	Genus Metrarabdotos			Family Metrarabdotosidae	valid
Genus	Genus Biaviculigera			Family Calloporidae	valid
Genus	Genus Bicellariella			Family Bugulidae	valid
Genus	Genus Bicellarina			Family Bugulidae	valid
Genus	Genus Bicornifera			Family Bicorniferidae	valid
Genus	Genus Bicupularia			Family Batoporidae	valid
Genus	Genus Bidenkapia			Family Calloporidae	valid
Genus	Genus Bifaxaria			Family Bifaxariidae	valid
Genus	Genus Bifissurinella			Family Bicorniferidae	valid
Genus	Genus Biflustra			Family Membraniporidae	valid
Genus	Genus Bimicroporella			Superfamily Didymoselloidea	valid
Genus	Genus Bipora			Family Conescharellinidae	valid
Genus	Genus Biporochella			Family Romancheinidae	valid
Genus	Genus Biselenaria			Family Cupuladriidae	valid
Genus	Genus Bitectipora			Family Bitectiporidae	valid
Genus	Genus Bobinella			Family Candidae	valid
Genus	Genus Boreas			Family Trypostegidae	valid
Genus	Genus Boreasina			Family Trypostegidae	valid
Genus	Genus Bostrychopora			Family Romancheinidae	valid
Genus	Genus Bracebridgia			Family Adeonidae	valid
Genus	Genus Brendella			Family Arachnopusiidae	valid
Genus	Genus Brettia			Superfamily Buguloidea	valid
Genus	Genus Brettiella			Family Bugulidae	valid
Genus	Genus Brettiopsis			Family Scrupariidae	valid
Genus	Genus Briarachnia			Family Arachnopusiidae	valid
Genus	Genus Brydonella			Family Brydonellidae	valid
Genus	Genus Bryobaculum			Family Bryobaculidae	valid
Genus	Genus Bryocalyx			Family Calloporidae	valid
Genus	Genus Bryochaperia			Family Bryopastoridae	valid
Genus	Genus Bryocryptella			Family Bryocryptellidae	valid
Genus	Genus Bryopastor			Family Bryopastoridae	valid
Genus	Genus Bryorachis			Family Phidoloporidae	valid
Genus	Genus Bryosartor			Family Catenicellidae	valid
Genus	Genus Bubnoffiella			Family Brydonellidae	valid
Genus	Genus Buchneria			Family Lepraliellidae	valid
Genus	Genus Buffonellaria			Family Celleporidae	valid
Genus	Genus Buffonellodes			Family Buffonellodidae	valid
Genus	Genus Bugula			Family Bugulidae	valid
Genus	Genus Bugularia			Family Bugulidae	valid
Genus	Genus Bugulella			Family Bugulidae	valid
Genus	Genus Bugulopsis			Family Bugulidae	valid
Genus	Genus Bulbipora			Family Romancheinidae	valid
Genus	Genus Bullaconopeum			Family Electridae	valid
Genus	Genus Buskea			Family Celleporidae	valid
Genus	Genus Caberea			Family Candidae	valid
Genus	Genus Cabereopsis			Family Candidae	valid
Genus	Genus Caberoides			Family Catenicellidae	valid
Genus	Genus Caleschara			Family Calescharidae	valid
Genus	Genus Callopora			Family Calloporidae	valid
Genus	Genus Calloporina			Family Microporellidae	valid
Genus	Genus Caloporella			Family Catenicellidae	valid
Genus	Genus Calpensia			Family Microporidae	valid
Genus	Genus Calpidium			Family Catenicellidae	valid
Genus	Genus Calpidopora			Family Cribrilinidae	valid
Genus	Genus Calvetina			Family Duvergieriidae	valid
Genus	Genus Calvina			Family Skyloniidae	valid
Genus	Genus Calwellia			Family Calwelliidae	valid
Genus	Genus Calyptooecia			Family Cleidochasmatidae	valid
Genus	Genus Calyptotheca			Family Lanceoporidae	valid
Genus	Genus Calyptozoum			Family Bugulidae	valid
Genus	Genus Camptoplites			Family Bugulidae	valid
Genus	Genus Canda			Family Candidae	valid
Genus	Genus Candomenipea			Family Candidae	valid
Genus	Genus Candoscrupocellaria			Family Candidae	valid
Genus	Genus Canupora			Family Cribrilinidae	valid
Genus	Genus Carbasea			Family Flustridae	valid
Genus	Genus Carydiopora			Family Cribrilinidae	valid
Genus	Genus Castanopora			Family Cribrilinidae	valid
Genus	Genus Castanoporina			Family Cribrilinidae	valid
Genus	Genus Catadysis			Family Lekythoporidae	valid
Genus	Genus Catenariopsis			Family Chaperiidae	valid
Genus	Genus Catenicella			Family Catenicellidae	valid
Genus	Genus Catenicellopsis			Family Catenicellidae	valid
Genus	Genus Catenicula			Family Alysidiidae	valid
Genus	Genus Caulibugula			Family Bugulidae	valid
Genus	Genus Caulorhamphus			Family Calloporidae	valid
Genus	Genus Cellaria			Family Cellariidae	valid
Genus	Genus Cellarinella			Family Sclerodomidae	valid
Genus	Genus Cellarinelloides			Family Sclerodomidae	valid
Genus	Genus Cellarinidra			Family Quadricellariidae	valid
Genus	Genus Cellepora			Family Celleporidae	valid
Genus	Genus Celleporaria			Family Lepraliellidae	valid
Genus	Genus Celleporella			Family Hippothoidae	valid
Genus	Genus Celleporina			Family Celleporidae	valid
Genus	Genus Ceratopora			Family Lepraliellidae	valid
Genus	Genus Chalastobugula			Family Bugulidae	valid
Genus	Genus Chaperia			Family Chaperiidae	valid
Genus	Genus Chaperiopsis			Family Chaperiidae	valid
Genus	Genus Characodoma			Family Cleidochasmatidae	valid
Genus	Genus Charixa			Family Electridae	valid
Genus	Genus Chartella			Family Flustridae	valid
Genus	Genus Chasmatooecium			Family Celleporidae	valid
Genus	Genus Chasmazoon			Family Celleporidae	valid
Genus	Genus Chataimulosia			Family Buffonellodidae	valid
Genus	Genus Cheethamia			Family Onychocellidae	valid
Genus	Genus Cheilhorneropsis			Family Cheilhorneropsidae	valid
Genus	Genus Cheilonella			Family Romancheinidae	valid
Genus	Genus Cheilopora			Family Cheiloporinidae	valid
Genus	Genus Cheiloporina			Family Cheiloporinidae	valid
Genus	Genus Chelidozoum			Family Petalostegidae	valid
Genus	Genus Chevron			Family Phidoloporidae	valid
Genus	Genus Chiastosella			Family Escharinidae	valid
Genus	Genus Chiplonkarina			Family Electridae	valid
Genus	Genus Chlidonia			Family Chlidoniidae	valid
Genus	Genus Chlidoniopsis			Family Chlidoniopsidae	valid
Genus	Genus Chondriovelum			Family Onychocellidae	valid
Genus	Genus Chorizopora			Family Chorizoporidae	valid
Genus	Genus Christinella			Superfamily Membraniporoidea	valid
Genus	Genus Chronocerastes			Family Microporellidae	valid
Genus	Genus Cianotremella			Family Microporidae	valid
Genus	Genus Cigclisula			Family Stomachetosellidae	valid
Genus	Genus Cillia			Family Cribrilinidae	valid
Genus	Genus Claviporella			Family Catenicellidae	valid
Genus	Genus Clavodesia			Family Calloporidae	valid
Genus	Genus Cleidochasmidra			Family Cleidochasmatidae	valid
Genus	Genus Chaperiopsis			Family Chaperiidae	valid
Genus	Genus Clithriellum			Family Lacernidae	valid
Genus	Genus Coelopora			Family Cribrilinidae	valid
Genus	Genus Coleopora			Family Teuchoporidae	valid
Genus	Genus Collarina			Family Cribrilinidae	valid
Genus	Genus Collura			Family Onychocellidae	valid
Genus	Genus Columnella			Family Farciminariidae	valid
Genus	Genus Columnotheca			Family Scorioporidae	valid
Genus	Genus Concatenella			Family Concatenellidae	valid
Genus	Genus Concertina			Family Calloporidae	valid
Genus	Genus Conescharellina			Family Conescharellinidae	valid
Genus	Genus Conescharellinopsis			Family Batoporidae	valid
Genus	Genus Confusocella			Family Cribrilinidae	valid
Genus	Genus Conopeum			Family Electridae	valid
Genus	Genus Cookinella			Family Membranicellariidae	valid
Genus	Genus Copidozoum			Family Calloporidae	valid
Genus	Genus Corbulella			Family Calloporidae	valid
Genus	Genus Corbulipora			Family Cribrilinidae	valid
Genus	Genus Cornucopina			Family Bugulidae	valid
Genus	Genus Cornuticella			Family Catenicellidae	valid
Genus	Genus Cornuticellina			Family Catenicellidae	valid
Genus	Genus Coronellina			Family Calescharidae	valid
Genus	Genus Corymboporella			Family Cribrilinidae	valid
Genus	Genus Corynoporella			Family Bugulidae	valid
Genus	Genus Corynostylus			Family Corynostylidae	valid
Genus	Genus Cosciniopsis			Family Gigantoporidae	valid
Genus	Genus Coscinopleura			Family Coscinopleuridae	valid
Genus	Genus Costaticella			Family Catenicellidae	valid
Genus	Genus Costatimorpha			Family Catenicellidae	valid
Genus	Genus Costula			Family Cribrilinidae	valid
Genus	Genus Cranosina			Family Calloporidae	valid
Genus	Genus Craspedopora			Family Electridae	valid
Genus	Genus Craspedoporina			Family Electridae	valid
Genus	Genus Crassicellepora			Family Calloporidae	valid
Genus	Genus Crassimarginatella			Family Calloporidae	valid
Genus	Genus Crateropora			Family Aspidostomatidae	valid
Genus	Genus Craticulacella			Family Cribrilinidae	valid
Genus	Genus Crepidacantha			Family Crepidacanthidae	valid
Genus	Genus Crepis			Family Chlidoniidae	valid
Genus	Genus Cribella			Family Lacernidae	valid
Genus	Genus Cribellopora			Family Cribrilinidae	valid
Genus	Genus Cribralaria			Family Bitectiporidae	valid
Genus	Genus Cribrendoecium			Family Cribrilinidae	valid
Genus	Genus Cribricellina			Family Catenicellidae	valid
Genus	Genus Puellina			Family Cribrilinidae	valid
Genus	Genus Cribrilina			Family Cribrilinidae	valid
Genus	Genus Microporelloides			Family Microporellidae	valid
Genus	Genus Crucescharellina			Family Conescharellinidae	valid
Genus	Genus Crustoporina			Family Cheiloporinidae	valid
Genus	Genus Cryptostomaria			Family Cellariidae	valid
Genus	Genus Cryptostomella			Family Lepraliellidae	valid
Genus	Genus Cryptosula			Family Cryptosulidae	valid
Genus	Genus Ctenopora			Family Cribrilinidae	valid
Genus	Genus Cucullipora			Infraorder Ascophorina	valid
Genus	Genus Cuneiforma			Family Bugulidae	valid
Genus	Genus Cupuladria			Family Cupuladriidae	valid
Genus	Genus Urceolipora			Family Urceoliporidae	valid
Genus	Genus Curvacella			Family Quadricellariidae	valid
Genus	Genus Cuvilliera			Family Cuvillieridae	valid
Genus	Genus Cyclicopora			Family Cyclicoporidae	valid
Genus	Genus Cyclocolposa			Family Bryocryptellidae	valid
Genus	Genus Cycloperiella			Family Stomachetosellidae	valid
Genus	Genus Cyclostomella			Superfamily Schizoporelloidea	valid
Genus	Genus Cylindroporella			Family Gigantoporidae	valid
Genus	Genus Cymulopora			Family Calloporidae	valid
Genus	Genus Cyphonella			Family Porinidae	valid
Genus	Genus Cystisella			Family Bryocryptellidae	valid
Genus	Genus Cyttaridium			Family Cheiloporinidae	valid
Genus	Genus Dacryoporella			Family Hippothoidae	valid
Genus	Genus Dactylostega			Family Calloporidae	valid
Genus	Genus Daisyella			Family Calloporidae	valid
Genus	Genus Dakariella			Family Smittinidae	valid
Genus	Genus Danocella			Family Electridae	valid
Genus	Genus Decurtaria			Family Cribrilinidae	valid
Genus	Genus Dendrobeania			Family Bugulidae	valid
Genus	Genus Dendroperistoma			Family Cribrilinidae	valid
Genus	Genus Dengordonia			Family Smittinidae	valid
Genus	Genus Dennisia			Family Lepraliellidae	valid
Genus	Genus Dentiporella			Family Phidoloporidae	valid
Genus	Genus Dermatopora			Family Calloporidae	valid
Genus	Genus Desmacystis			Family Umbonulidae	valid
Genus	Genus Dhondtiscus			Family Dhondtiscidae	valid
Genus	Genus Diacanthopora			Family Cribrilinidae	valid
Genus	Genus Diancopora			Family Cribrilinidae	valid
Genus	Genus Dibunostoma			Family Thalamoporellidae	valid
Genus	Genus Dicasignetella			Order Cheilostomata	valid
Genus	Genus Diceratopora			Family Cribrilinidae	valid
Genus	Genus Dictuonia			Family Onychocellidae	valid
Genus	Genus Dictyochasma			Family Phidoloporidae	valid
Genus	Genus Didymosella			Family Didymosellidae	valid
