ARTICLE-ID	YEAR	ARTICLE-TEXT
8094	1936	1936. Nomenclatorial notes on fossil and Recent Bryozoa. Journal of the Washington Academy of Science. 26: 156-162.
8095	1934	1934. Notes on Fossil and Recent Bryozoa. Journal of the Washington Academy of Science. 24: 404-408.
8096	1929	1929. The Permian Bryozoa of Timor. Palaont Timor. Lief. 16: 37-90.
8097	1915	1915. Bibliographic index of American Ordovician and Silurian fossils. United States National Museum Bulletin. 92: 1-1521.
8098	1911	1911. The early Palaeozoic Bryozoa of the Baltic Provinces. United States National Museum Bulletin. 77: 1-382.
8099	1911	1911. Corynotrypa, a new genus of tubuliporoid Bryozoa. Proceedings of the U.S. national museum. 39: 497-527.
8100	1906	1906. The bryozoan fauna of the Rochester Shale. United States Geological Survey Bulletin. 292: 1-137.
8101	1903	1903. The structural features of the bryozoan Homotrypa, with descriptions of species from the Cincinnatian Group. United States National Museum Proceedings. 26: 565-591.
6232	1855	1855. Notes on some new or little-known animals. Annals and Magazine of Natural History. 16: 27-36.
6568	2000	2000. Bioimmuration and what it tells us about the systematics and paleoecology of encrusting organisms in the Cincinnati Group (Upper Ordovician. Ohio. Indiana, and Kentucky). Keck Research Symposium in Geology. 13: 228-231.
6569	1866	1866. Étude sur les Bryozoaires perforants de la famille des Térébriporides. Nouvelles Archives du Museum d'Histoire Naturelle Lyon. 2: 295-313.
6572	1982	1982. Primaire carbonifere Fenestella membranacea. MONDE & MINERAUX No. 51: 19-20.
6573	1982	1982. Primaire carbonifere Fenestella membranacea. Monde Miner. 51: 19-29.
6574	1955	1955. Nachweis und Bestimmung von Glucosamin und Galaktosamin auf Papierchromatogrammen. Z. Physiol. Chem.. 302: 10-19.
5883	2004	2004. Taxonomic studies on some Indo-West Pacific Phidoloporidae (Bryozoa: Cheilostomata). Systematics and Biodiversity. 1: 305-326.
5884	2001	2001. The identity of two species of cyphonautes larvae (Bryozoa: Cheilostomata) from Lizard Island, Great Barrier Reef, Australia. Journal of the Marine Biological Association of the United Kingdom. 81: 995-999.
5885	2000	2000. Lace corals (Bryozoa: Phidoloporidae) from Australia and the tropical south-west Pacific. Journal of Zoology. 252: 109-136.
5886	1999	1999. Taxonomic studies on some Australian Phidoloporidae (Bryozoa: Cheilostomatida). Journal of Zoology. 249: 219-240.
5887	1996	1996. A new species in the Antarctic genus Toretocheilum (Bryozoa: Cheilostomatida). Journal Of Natural History. 30: 299-302.
5888	1994	1994. New species and records of Cheilostomatous Bryozoa from the Faroe Islands, collected by BIOFAR. Sarsia. 79: 181-206.
5889	1993	1993. New species of cheilostomate Bryozoa from Antarctica and the subantarctic southwest Atlantic. Journal Of Natural History. 27: 1409-1430.
5890	1992	1992. Some Antarctic and sub-Antarctic species of Celleporidae (Bryozoa, Cheilostomata). Journal Of Zoology. 226: 283-310.
5891	1991	1991. Systematic studies on some Antarctic and sub-Antarctic Ascophora (Bryozoa: Cheilostomata). Zoological Journal of The Linnean Society. 101: 299-335.
5892	1990	1990. Some Antarctic and sub-Antarctic species of Smittinidae (Bryozoa: Cheilostomata). Journal Of Zoology. 222: 137-175.
5893	1988	1988. Mauritian cheilostome Bryozoa. Journal Of Zoology. 215: 269-356.
5894	1988	1988. The Recent species of Adeonella (Bryozoa: Cheilostomata) including descriptions of fifteen new species. Zoological Journal of The Linnean Society. 94: 111-119.
5895	1988	1988. Animals on seaweed. Naturalists' Handbooks. 9: 1-105.
5896	1985	1985. Ctenostome bryozoans. Keys and notes for the identification of the species. SYNOPSES OF THE BRITISH FAUNA NEW SERIES No. 33: 1-169.
5897	1983	1983. Biogeography of Adeonella (Bryozoa, Cheilostomata): a preliminary account. Bulletin of Marine Science. 33: 582-596.
5898	1981	1981. The Cheilostomata (Bryozoa) of the deep sea. Galathea Report. 15: 21-68.
5899	1980	1980. Cheilostomata (Bryozoa) from the south Atlantic. Journal Of Natural History. 14: 701-722.
5900	1979	1979. Deep water Bryozoa from the coasts of Spain and Portugal. Cahiers De Biologie Marine. 20: 59-75.
5901	1979	1979. Systematic notes on some British Ascophora (Bryozoa: Cheilostomata). Zoological Journal of The Linnean Society. 66: 73-90.
5902	1978	1978. Bryozoa from the west European continental slope. Journal Of Zoology. 184: 207-224.
5903	1978	1978. Two new species of Ctenostomata (Bryozoa) from the Norwegian Sea. Sarsia. 63: 159-162.
5904	1978	1978. Systematic and morphological studies on some European species of Turbicellepora (Bryozoa, Cheilostomata). Journal Of Natural History. 12: 551-590.
5905	1978	1978. The morphology of Euginoma vermiformis Jullien (Bryozoa, Cheilostomata). Journal Of Natural History. 12: 97-106.
5906	1977	1977. The marine fauna of Lundy. Bryozoa. Rep Lundy fld soc. 27: 16-34.
5907	1976	1976. The marine fauna and flora of the Isles of Scilly. Bryozoa II. Journal of natural history. 10: 319-330.
5908	1975	1975. A new species of epiphytic bryozoan from the Aegean Sea. Cahiers de Biologie Marine. 16: 207-212.
5909	1974	1974. Studies on the cheilostome bryozoan fauna of the Aegean island of Chios. Journal of natural history. 8: 369-402.
5910	1971	1971. The marine fauna and flora of the Isles of Scilly. Bryozoa and Entoprocta. Journal of natural history. 5: 481-489.
1111	1968	1968. Revison de quelques types de bryozoaires jurassiques de la collection d'Orbigny. Annales de Paléontologie (Invetébrès). 54: 3-13.
1905	1997	1997. Une faune Berriasienne de bryozoaires a musieges (Jura meridionale, Haute Savoie). Geobios. 30: 371-377.
1906	1996	1996. La faune de bryozoaires de la transgression hauterivienne dans le Bassin de Paris. Geobios. 29: 5-11.
1907	1995	1995. Les bryozoaires de l'Hauterivien inferieur de Velloreille-les-Choye, Haute-Saone. Une faune de transition entre bassin de Paris et Jura. Geobios. 28: 413-424.
1908	1994	1994. Une faune en milieu détritique côtier: les bryozoaires hauteriviens d'Ancerville, Meuse (est du Bassin de Paris). Cretaceous Research. 15: 583-598.
1909	1993	1993. Une nouvelle faune de bryozoaires de l'Hauterivien inferieur du Jura. Geobios. 26: 555-574.
1910	1993	1993. Les bryozoaires de 'l'Urgonien inferieur' de Vaulion (Jura Vaudois, Suisse) - un premier pas vers les faunes Barremo-Aptiennes. Palaeontographica Abteilung A Palaeozoologie Stratigraphie. 226: 55-75.
1911	1991	1991. Defranciopora et Reptomulticava (Bryozoa - Cyclostomata) valanginiens du Jura. Bollettino Della Societa Paleontologica Italiana. 30: 97-108.
1912	1991	1991. Changement de faunes de bryozoaires dans le Valanginien superieur des Alpes-de-Haute-Provence. Parallelisme avec la crise observee dans le Jura a la meme epoque. Cretaceous Research. 12: 597-606.
1913	1991	1991. Cavides neocomiens (Bryozoa, Cyclostomata). Geobios. 24: 289-308.
1914	1990	1990. Le plus ancien Radioporidae (Bryozoa, Cyclostomata): Tholopora neocomiensis (Canu et Bassler) du Néocomien du Jura Franco-Suisse. Bulletin du Muséum national d'histoire naturelle. 12C: 41-51.
1915	1989	1989. Les Diastoporidae Bereniciformes Neocomiens du Jura Franco-Suisse. Étude systematique et parallelisme entre leurs genre et ceux des "Diastopores" et "Mesenteripores". Palaeontographica Abteilung A Palaeozoologie Stratigraphie. 207: 107-145.
1916	1989	1989. Au Valanginien Supérieur, une crise de la faune de bryozoaires: indication d'un important refroidissement dans le Jura. Palaeogeography Palaeoclimatology Palaeoecology. 74: 255-263.
1917	1989	1989. Heteroporidae et Lichenoporidae neocomiens (Bryozoa, Cyclostomata). Revue de Paléobiologie. 8: 373-403.
1918	1987	1987. Les bryozoaires cyclostomes neocomiens de forme 'Entalophora' et 'Spiropora'. Revue De Paleobiologie. 6: 29-53.
1919	1987	1987. Le genre Unitubigera d'Orbigny (bryozoaire cyclostome), Theonoidae primitif ou "Plagioecia" évolué?. Bulletin Du Museum National D'Histoire Naturelle. 9: 405-413.
1920	1986	1986. Les Diastopora (Bryozoaires Cyclostomes) Neocomiens du Jura Suisse et Français. Geobios. 19: 143-162.
1921	1986	1986. Les Bryozoaires fasciculés Néocomiens. Palaeontographica Abteilung A Palaeozoologie Stratigraphie. 195: 75-99.
1922	1985	1985. Les 'mésentéripores' (Bryozoaires Cyclostomes) du Néocomien du Jura Suisse et Française. Geobios. 18: 5-27.
1923	1983	1983. Poriceata ardescensis. Nouveau genre et nouvelle espèce de bryozoaire cyclostome du crétacé inférieur d'Europe occidentale. Geobios. 16: 251-255.
1924	1977	1977. Un gisement de bryozoaires aptiens dans le Gard:. Geobios. 10: 325-336.
1925	1975	1975. Révision des types de bryozoaires Albiens et Cénomaniens de la collection Michelin. Geobios. 8: 307-316.
1926	1972	1972. Les bryozoaires neocomiens du Jura Suisse et Français. Geobios. 5: 277-354.
1927	1971	1971. Précisions sur le genre Fascipora d'Orbigny (Bryozoa-Cyclostomata). Compte Rendu Sommaire des Seances de la Societe Geologique de France. 1971: 169-171.
1928	1971	1971. Sur la validité de deux genres de bryozoaires cyclostomes : Laterotubigera d'Orbigny, 1853 et Notoplagioecia Canu et Bassler, 1922. Bulletin de la Societé géologique de France. 12 (1970 ): 375-377.
1929	1969	1969. Les Bryozoaires jurassiques en France. Etude systematique.  Rapports avec la stratigraphie et la paleoecologie. Documents des Laboratoires de Géologie de la Faculté des Sciences de Lyon. 35: 1-328.
1930	1967	1967. Les bryozoaires hauteriviens de la partie occidentale du département de l'Ain. Travaux des Laboratoires de Géologie de la Faculté des Sciences de Lyon. 14: 53-62.
1931	1967	1967. Révision de la faune de bryozoaires du bajocien supérieur de Shipton Gorge (Dorset, Grande-Bretagne). Travaux des Laboratoires de Géologie de la Faculté des Sciences de Lyon. 14: 43-52.
1932	1967	1967. Les tubes accessoires et leur valeur systématique chez les bryozoaires cyclostomes. Travaux des Laboratoires de Géologie de la Faculté des Sciences de Lyon. 14: 39-42.
1933	1966	1966. Les bryozoaires du néocomien de Mièges. Bulletin de la Societé géologique de France. (7) 8: 896-900.
1934	1965	1965. Un byozoaire perforant de l'Oxfordien: Immergentia ? lissajousi nov. sp. (Ctenostomata) . Compte Rendu Societe Geologique de France. Fasc. 9: 289-287.
1935	1965	1965. Quelques precisions sur Tetrapora suevica Quenstedt, bryozoaire cyclostome de l'Oxfordien. Travaux des Laboratoires de Géologie de la Faculté des Sciences de Lyon. 12: 25-27.
1936	1964	1964. Les Bryozoaires de "la Dalle nacree" du Jura meridional. Compte Rendu Sommaire des Seances de la Societe Geologique de France. 1964: 311-312.
1430	1850	1850. Récherches sur les polypes bryozoaires de la Mer du Nord, et projet d'une classification des animaux de ce groupe. Bulletin de l'Academie Royale de Belgique. Classes des Sciences. 16: 644-658.
2200	1848	1848. Recherches sur les Bryozoaires fluviatiles de Belgique. Mem Acad R Bruxelles. 21: 1-33.
2201	1848	1848. Récherches sur les polypes bryozoaires de la Mer du Nord. Bulletin de l'Academie Royale de Belgique. Classes des Sciences. 15: 67-82.
2202	1845	1845. Récherches sur l'anatomie, la physiologie et le développement des Bryozoaires qui habitent la côte d'Ostende. Nouvelle Memoires de l'Academie royale des sciences, des lettres et des beaux-arts de Belgique. 18: 1-44.
1221	1872	1872-75. Die Foraminferen, Bryozoen und Ostracoden des Pläners. Palaeontographica. 20: 73-157.
1222	1872	1872. Die Bryozoen und Foraminiferen des unteren Pläners. Palaeontographica. 20: 95-144.
1299	1864	1864. Zur fauna des deutschen Oberoligocäns. II Abtheilung. Sitzungberichte der kaiserlichen Akademie der Wissenschaften, Wien. 50: 613-691.
1301	1854	1854. Beiträge zur Charakteristik der Kreideschichten in den Ostalpen besonders im Gosauthale und am Wolfgangsee. Denkschriften der Kaiserlichen Akademie der Wissenschaften, Wien. 7: 1-158.
1308	1855	1855. Beiträge zur Charakteristik der Tertiärschichten des nordlichen und mittleren Deutschlands. Sitzungberichte der kaiserlichen Akademie der Wissenschaften, Wien. 18: 197-273.
1429	1865	1865. Über Anthozoen und Bryozoen des Mainzer Tertiärbeckens. Sitzungberichte der kaiserlichen Akademie der Wissenschaften, Wien. 50: 197-210.
3385	1874	1874. Die fossilen Bryozoen der Österreichisch-ungarischen Miocäns. Sitzungberichte der kaiserlichen Akademie der Wissenschaften, Wien. 68: 219-222.
3386	1874	1874. Die Bryozoen des oberen Pläners. Palaeontographica Abteilung A Palaeozoologie-Stratigraphie. 20: 127-138.
3387	1874	1874. Die fossilen Bryozoen der Österreichisch-ungarischen Miocäns. Denkschriften der Kaiserlichen Akademie der Wissenschaften, Wien. 33: 141-190.
3388	1870	1870. Über tertiäre Bryozoen von Kischenew in Bessarabien. Sitzungberichte der kaiserlichen Akademie der Wissenschaften, Wien. 60: 505-513.
3389	1869	1869. Zur fossilen Fauna der Oberoligocänschichten von Gaas. Sitzungsberichte der Akademie der Wissenschaften in Wien (Abt. 1). 59: 446-488.
3390	1869	1869. Paläontologische Studien uber die älteren Tertiärschichten der Alpen, II, Die fossilen Anthozoen und Bryozoen der Schichtengruppe von Crosara. Denkschriften der Kaiserlichen Akademie der Wissenschaften, Wien. 29: 215-298.
3391	1868	1868. Paläontologische Studien über die alteren Tertiärschichten der Alpen. I- Die fossilen Anthozoen der Schichte von Castelgomberto. Denkschriften der Kaiserlichen Akademie der Wissenschaften, Wien. 28: 1-56.
3392	1867	1867. Die Bryozoen, Anthozoen und Spongiarien des braunen Jura von Balin bei Krakau. Denkschriften der Kaiserlichen Akademie der Wissenschaften, Wien. 27: 1-26.
3393	1867	1867. Über einige Bryozoen aus dem deutschen Unteroligozän. Sitzungsberichte der Akademie der Wissenschaften in Wien (Abt. 1). 55: 216-234.
3394	1867	1867. Die fossile Fauna der Steinsalzablagerungen von Wieliczka in Galizien. Sitzungsberichte der Akademie der Wissenschaften in Wien (Abt. 1). 55: 17-182.
3395	1866	1866. Die Foraminiferen, Anthozoen und Bryozoen des deutschen Septarienthons - Ein Beitrag zur Fauna der mitteloligozänen Tertiärschichten. Denkschriften der Kaiserlichen Akademie der Wissenschaften, Wien. 25: 117-214.
3396	1864	1864. Die fossilen Foraminferen, Anthozoen und Bryozoen von Oberburg in Steiermark. Denkschriften der Kaiserlichen Akademie der Wissenschaften, Wien. 23: 1-38.
3397	1851	1851. Ein Beitrag zur Paläontologie der Tertiärschichten von Oberschlesiens. Zeitschrift der Deutsche geologischen Gesellschaft. 3: 149-184.
3398	1848	1848. Die fossilen Polyparien des Wiener Tertiärbeckens. Haidingers Naturwissenschaftlichen Abhandlungen. 2: 1-109.
1013	1984	1984. Notes on some Brazilian Bryozoa Ectoprocta. Boletim Zoologia, Univers. S. Paulo. 8: 137-143.
1034	1919	1919. Notizen über einiges Material mariner Bryozoen des Berliner Zoologischen Museums. Sitzber Ges natf Freunde, Berlin. 1917: 255-284.
4734	1968	1968. Ernst Marcus. 8.6.1893-30.6.1968. Atti della Società italiana di scienze naturali. 108: 7-12.
4736	1984	1984. Bryozoa. Manual de identificação dos invertebrados límnicos do Brasil. 66: 1-26.
4737	1968	1968. Neue brasilianische Loxosomen. Zoolog. Beitr. N. F.. 14: 203-212.
4738	1962	1962. On some lunulitiform Bryozoa. Boletim da Faculdade de filosofia, ciéncias e letras, Universidade di Sao Paolo, Zoologia. 24: 281-312.
4739	1958	1958. On the evolution of the animal phyla. Quarterly Review of Biology. 33: 24-58.
4740	1957	1957. New Entoprocten aus der Gegend von Santos. Zool. Anz.. 159: 68-75.
4741	1955	1955. Polyzoa.  Percy Sladen Trust Exp. Lake Titicaca.. Trans. Linn Soc. London ser. 3. 1: 355-357.
4742	1953	1953. Notas sôbre briozoos marinhos brasilieros. Arquivos Mus Nac Rio de Janiero. 42: 273-342.
4743	1950	1950b. A new Loxosomatid from Brazil. Boletins da Faculdade de Filosofia, Ciências e Letras.. : 193-206.
4744	1950	1950. Systematical remarks on the bryozoan fauna of Denmark. Videnskabelige Meddelelser fra Dansk naturhistorisk Forening i Kjøbenhavn. 12: 1-34.
4745	1949	1949. Some Bryozoa from the Brazilian coast. Commun zool Mus historia nat Montevideo. 3: 1-33.
4746	1946	1946. On a new Brazilian form a Federicella sultana, etc.. Commun. zool. Mus. Hist. nat. Montevideo. 2: 1-10.
4747	1944	1944. Beania cupulariensis Osb. (Bryozoa Chilost.) nova para Brasil. Commun. zool. Mus. Hist. nat. Montevideo. 1: 1-3.
